session_id,user_id,session_date,page_type
2943,972,2026-02-11,pricing
2944,973,2026-02-09,home
2945,973,2026-02-10,pricing
2946,973,2026-01-22,pricing
2947,973,2026-02-19,home
2948,973,2026-01-26,home
2949,974,2026-02-05,payment
2950,975,2026-02-12,home
2951,975,2026-01-31,pricing
2952,976,2026-02-15,home
2953,976,2026-02-04,home
2954,976,2026-01-25,home
2955,976,2026-02-13,pricing
2956,977,2026-02-04,payment
2957,977,2026-01-29,home
2958,977,2026-01-21,pricing
2959,978,2026-01-28,home
2960,978,2026-01-06,payment
2961,978,2026-01-04,home
2962,978,2026-01-30,pricing
2963,979,2026-01-22,payment
2964,981,2026-01-23,home
2965,981,2026-01-21,payment
2966,981,2026-01-25,home
2967,981,2026-01-08,payment
2968,982,2026-01-09,payment
2969,983,2026-02-03,home
2970,983,2026-02-19,home
2971,983,2026-02-16,pricing
2972,983,2026-02-01,home
2973,984,2026-02-02,home
2974,985,2026-02-04,payment
2975,985,2026-02-11,payment
2976,986,2026-01-13,home
2977,986,2026-01-29,payment
2978,986,2026-01-29,pricing
2979,986,2026-01-17,home
2980,986,2026-01-25,home
2981,987,2026-02-16,home
2982,987,2026-02-06,home
2983,988,2026-01-20,pricing
2984,988,2026-01-19,pricing
2985,988,2026-01-25,payment
2986,989,2026-01-08,home
2987,989,2026-01-14,home
2988,989,2026-02-03,home
2989,990,2026-01-18,payment
2990,990,2026-02-02,payment
2991,990,2026-01-23,home
2992,990,2026-01-09,home
2993,991,2026-01-19,home
2994,991,2026-01-13,home
2995,991,2026-01-25,payment
2996,991,2026-01-31,home
2997,991,2026-01-27,home
2998,992,2026-01-07,home
2999,992,2026-01-04,home
3000,992,2026-01-30,pricing
3001,993,2026-01-21,home
3002,993,2026-02-05,home
3003,993,2026-02-11,home
3004,993,2026-01-29,home
3005,994,2026-02-16,home
3006,994,2026-01-27,pricing
3007,994,2026-02-19,home
3008,994,2026-02-01,home
3009,995,2026-01-11,home
3010,995,2026-01-28,home
3011,995,2026-01-26,home
3012,995,2026-01-20,home
3013,995,2026-01-28,home
3014,995,2026-01-24,home
3015,996,2026-02-02,home
3016,996,2026-02-11,payment
3017,996,2026-02-05,home
3018,996,2026-02-19,home
3019,996,2026-02-02,pricing
3020,996,2026-02-17,pricing
3021,997,2026-01-11,payment
3022,997,2026-01-28,payment
3023,998,2026-01-27,home
3024,998,2026-01-26,payment
3025,998,2026-01-25,home
3026,999,2026-01-27,home
3027,999,2026-02-05,pricing
3028,999,2026-01-27,pricing
3029,1000,2026-02-01,payment
